sweep,kind,shell,n_cells,n_anchors,mean_E,coll,mean_q,shell_n
1008,virtual,3,615.0,50,1.75542,0.08943,5.58618,12.3
1010,fail,1,400.0,100,1.61787,0.0475,5.37667,4.0
1010,fail,2,714.0,100,1.72601,0.07703,5.71078,7.14
1010,fail,3,1156.0,100,1.76017,0.09083,5.71742,11.56
1010,virtual,1,200.0,50,1.78203,0.085,5.37167,4.0
1010,virtual,2,387.0,50,1.75355,0.09044,5.55642,7.74
1010,virtual,3,571.0,50,1.75446,0.08757,5.66054,11.42
1012,fail,1,400.0,100,1.66246,0.065,5.3675,4.0
1012,fail,2,713.0,100,1.68893,0.06311,5.68864,7.13
1012,fail,3,1162.0,100,1.69321,0.06713,5.69736,11.62
1012,virtual,1,200.0,50,1.84627,0.12,5.30333,4.0
1012,virtual,2,381.0,50,1.69897,0.06562,5.54943,7.62
1012,virtual,3,556.0,50,1.69234,0.06655,5.68345,11.12
1014,fail,1,400.0,100,1.68295,0.065,5.37583,4.0
1014,fail,2,726.0,100,1.74935,0.0854,5.66713,7.26
1014,fail,3,1149.0,100,1.72948,0.08007,5.70351,11.49
1014,virtual,1,200.0,50,1.71307,0.075,5.45083,4.0
1014,virtual,2,379.0,50,1.70768,0.07388,5.59411,7.58
1014,virtual,3,602.0,50,1.678,0.06478,5.59524,12.04
1016,fail,1,400.0,100,1.6727,0.0675,5.39792,4.0
1016,fail,2,717.0,100,1.77534,0.09344,5.67503,7.17
1016,fail,3,1166.0,100,1.74918,0.08576,5.68453,11.66
1016,virtual,1,200.0,50,1.71058,0.075,5.5025,4.0
1016,virtual,2,352.0,50,1.70124,0.07386,5.72301,7.04
1016,virtual,3,596.0,50,1.72689,0.07383,5.63423,11.92
1018,fail,1,400.0,100,1.67888,0.0725,5.38083,4.0
1018,fail,2,724.0,100,1.72625,0.07597,5.65147,7.24
1018,fail,3,1146.0,100,1.74009,0.08377,5.71161,11.46
1018,virtual,1,200.0,50,1.70055,0.07,5.34333,4.0
1018,virtual,2,375.0,50,1.81026,0.104,5.46889,7.5
1018,virtual,3,563.0,50,1.70304,0.07282,5.61279,11.26
1020,fail,1,400.0,100,1.6791,0.07,5.36,4.0
1020,fail,2,720.0,100,1.69246,0.06667,5.66736,7.2
1020,fail,3,1136.0,100,1.69968,0.07042,5.71347,11.36
1020,virtual,1,200.0,50,1.71088,0.075,5.30833,4.0
1020,virtual,2,353.0,50,1.77991,0.09915,5.5779,7.06
1020,virtual,3,558.0,50,1.7361,0.08065,5.60693,11.16
1022,fail,1,400.0,100,1.66664,0.065,5.38667,4.0
1022,fail,2,724.0,100,1.76198,0.08978,5.68831,7.24
1022,fail,3,1159.0,100,1.73876,0.08283,5.68996,11.59
1022,virtual,1,200.0,50,1.72763,0.085,5.2025,4.0
1022,virtual,2,342.0,50,1.63121,0.04386,5.58236,6.84
1022,virtual,3,538.0,50,1.74125,0.07807,5.74257,10.76
1024,fail,1,400.0,100,1.72184,0.0875,5.39417,4.0
1024,fail,2,728.0,100,1.74612,0.08654,5.6772,7.28
1024,fail,3,1164.0,100,1.73897,0.08076,5.69215,11.64
1024,virtual,1,200.0,50,1.67294,0.06,5.35,4.0
1024,virtual,2,378.0,50,1.70124,0.06614,5.58466,7.56
1024,virtual,3,559.0,50,1.68881,0.06619,5.67829,11.18
1026,fail,1,400.0,100,1.68054,0.07,5.39458,4.0
1026,fail,2,722.0,100,1.74217,0.07895,5.68398,7.22
1026,fail,3,1168.0,100,1.73173,0.08048,5.69064,11.68
1026,virtual,1,200.0,50,1.70006,0.07,5.43583,4.0
1026,virtual,2,364.0,50,1.68978,0.06593,5.67216,7.28
1026,virtual,3,582.0,50,1.71716,0.07732,5.63803,11.64
1028,fail,1,400.0,100,1.65816,0.06,5.38792,4.0
1028,fail,2,725.0,100,1.73166,0.08,5.68437,7.25
1028,fail,3,1165.0,100,1.7423,0.0824,5.7,11.65
1028,virtual,1,200.0,50,1.74519,0.075,5.34167,4.0
1028,virtual,2,377.0,50,1.77106,0.09284,5.53006,7.54
1028,virtual,3,545.0,50,1.68062,0.06422,5.70642,10.9
1030,fail,1,400.0,100,1.6896,0.07,5.40125,4.0
1030,fail,2,726.0,100,1.7759,0.09366,5.68825,7.26
1030,fail,3,1164.0,100,1.75572,0.09192,5.69258,11.64
1030,virtual,1,200.0,50,1.73719,0.085,5.42333,4.0
1030,virtual,2,383.0,50,1.72838,0.07833,5.57528,7.66
1030,virtual,3,609.0,50,1.77498,0.09852,5.62014,12.18
1032,fail,1,400.0,100,1.6565,0.0625,5.38417,4.0
1032,fail,2,721.0,100,1.73497,0.08183,5.69417,7.21
1032,fail,3,1152.0,100,1.74552,0.0842,5.7173,11.52
1032,virtual,1,200.0,50,1.71031,0.07,5.3875,4.0
1032,virtual,2,372.0,50,1.66455,0.05914,5.57392,7.44
1032,virtual,3,562.0,50,1.73624,0.08185,5.70314,11.24
1034,fail,1,400.0,100,1.67676,0.07,5.34708,4.0
1034,fail,2,720.0,100,1.79974,0.10278,5.68495,7.2
1034,fail,3,1129.0,100,1.76662,0.09477,5.74225,11.29
1034,virtual,1,200.0,50,1.72518,0.08,5.16417,4.0
1034,virtual,2,354.0,50,1.6654,0.05932,5.44727,7.08
1034,virtual,3,545.0,50,1.82564,0.11376,5.48838,10.9
1036,fail,1,400.0,100,1.62433,0.05,5.35958,4.0
1036,fail,2,730.0,100,1.73832,0.08082,5.66621,7.3
1036,fail,3,1144.0,100,1.68328,0.06119,5.7347,11.44
1036,virtual,1,200.0,50,1.68257,0.065,5.415,4.0
1036,virtual,2,363.0,50,1.63254,0.04408,5.72635,7.26
1036,virtual,3,563.0,50,1.67927,0.06394,5.66252,11.26
1038,fail,1,400.0,100,1.64351,0.055,5.36625,4.0
1038,fail,2,733.0,100,1.78607,0.09686,5.67804,7.33
1038,fail,3,1128.0,100,1.69778,0.06738,5.76315,11.28
1038,virtual,1,200.0,50,1.69349,0.07,5.29583,4.0
1038,virtual,2,375.0,50,1.68145,0.06667,5.50667,7.5
1038,virtual,3,573.0,50,1.68444,0.06457,5.67714,11.46
1040,fail,1,400.0,100,1.70752,0.0775,5.35542,4.0
1040,fail,2,728.0,100,1.74625,0.08379,5.67285,7.28
1040,fail,3,1129.0,100,1.73578,0.08149,5.75022,11.29
1040,virtual,1,200.0,50,1.8249,0.115,5.30583,4.0
1040,virtual,2,368.0,50,1.71302,0.07337,5.43524,7.36
1040,virtual,3,557.0,50,1.72177,0.08079,5.54578,11.14
1042,fail,1,400.0,100,1.6341,0.055,5.36,4.0
1042,fail,2,720.0,100,1.72785,0.07639,5.68727,7.2
1042,fail,3,1142.0,100,1.77083,0.09457,5.73438,11.42
1042,virtual,1,200.0,50,1.69382,0.065,5.32333,4.0
1042,virtual,2,363.0,50,1.73268,0.07989,5.57851,7.26
1042,virtual,3,561.0,50,1.68352,0.06239,5.61765,11.22
1044,fail,1,400.0,100,1.60287,0.04,5.36,4.0
1044,fail,2,720.0,100,1.82445,0.1125,5.68958,7.2
1044,fail,3,1143.0,100,1.78881,0.09711,5.71654,11.43
1044,virtual,1,200.0,50,1.8096,0.11,5.25833,4.0
1044,virtual,2,326.0,50,1.65972,0.05521,5.59407,6.52
1044,virtual,3,521.0,50,1.73631,0.08445,5.6254,10.42
1046,fail,1,400.0,100,1.67314,0.0675,5.36167,4.0
1046,fail,2,740.0,100,1.78285,0.09459,5.65743,7.4
1046,fail,3,1140.0,100,1.76543,0.09211,5.72558,11.4
1046,virtual,1,200.0,50,1.71645,0.07,5.29333,4.0
1046,virtual,2,387.0,50,1.77634,0.09044,5.57666,7.74
1046,virtual,3,557.0,50,1.73249,0.08079,5.66338,11.14
1048,fail,1,400.0,100,1.66118,0.0625,5.36167,4.0
1048,fail,2,728.0,100,1.68073,0.06456,5.68842,7.28
1048,fail,3,1152.0,100,1.75378,0.08767,5.71325,11.52
1048,virtual,1,200.0,50,1.76006,0.09,5.21833,4.0
1048,virtual,2,358.0,50,1.7462,0.08939,5.45717,7.16
1048,virtual,3,553.0,50,1.71371,0.07414,5.56841,11.06
1050,fail,1,400.0,100,1.64344,0.0575,5.34625,4.0
1050,fail,2,734.0,100,1.72083,0.07357,5.67552,7.34
1050,fail,3,1130.0,100,1.73649,0.0823,5.74794,11.3
1050,virtual,1,200.0,50,1.78289,0.1,5.28917,4.0
1050,virtual,2,373.0,50,1.71345,0.07507,5.43342,7.46
1050,virtual,3,540.0,50,1.7752,0.09259,5.6216,10.8
1052,fail,1,400.0,100,1.58603,0.0375,5.36083,4.0
1052,fail,2,727.0,100,1.73989,0.0784,5.69372,7.27
1052,fail,3,1148.0,100,1.79935,0.10192,5.73301,11.48
1052,virtual,1,200.0,50,1.73752,0.075,5.15583,4.0
1052,virtual,2,358.0,50,1.73234,0.0838,5.51304,7.16
1052,virtual,3,513.0,50,1.71586,0.07602,5.67966,10.26
1054,fail,1,400.0,100,1.63322,0.0525,5.37042,4.0
1054,fail,2,726.0,100,1.7621,0.08953,5.68159,7.26
1054,fail,3,1138.0,100,1.7538,0.08524,5.74282,11.38
1054,virtual,1,200.0,50,1.62964,0.045,5.31417,4.0
1054,virtual,2,361.0,50,1.75947,0.09141,5.55448,7.22
1054,virtual,3,544.0,50,1.72303,0.08088,5.6299,10.88
1056,fail,1,400.0,100,1.75664,0.095,5.36458,4.0
1056,fail,2,723.0,100,1.746,0.08575,5.6888,7.23
1056,fail,3,1145.0,100,1.73872,0.08297,5.72838,11.45
1056,virtual,1,200.0,50,1.81684,0.115,5.0875,4.0
1056,virtual,2,345.0,50,1.65783,0.05217,5.43237,6.9
1056,virtual,3,472.0,50,1.76949,0.09534,5.66702,9.44
1058,fail,1,400.0,100,1.72193,0.0825,5.36,4.0
1058,fail,2,722.0,100,1.7604,0.08864,5.67867,7.22
1058,fail,3,1140.0,100,1.67311,0.06228,5.7576,11.4
1058,virtual,1,200.0,50,1.73424,0.08,5.29833,4.0
1058,virtual,2,356.0,50,1.78197,0.09831,5.59691,7.12
1058,virtual,3,520.0,50,1.70768,0.07115,5.78942,10.4
1060,fail,1,400.0,100,1.75936,0.0975,5.375,4.0
1060,fail,2,720.0,100,1.72743,0.08056,5.69653,7.2
1060,fail,3,1164.0,100,1.75087,0.08591,5.72351,11.64
1060,virtual,1,200.0,50,1.78372,0.095,5.245,4.0
1060,virtual,2,389.0,50,1.7002,0.06684,5.52057,7.78
1060,virtual,3,572.0,50,1.7136,0.07168,5.67832,11.44
1062,fail,1,400.0,100,1.68902,0.075,5.375,4.0
1062,fail,2,721.0,100,1.72393,0.07628,5.69718,7.21
1062,fail,3,1147.0,100,1.68954,0.06539,5.71985,11.47
1062,virtual,1,200.0,50,1.73215,0.08,5.19917,4.0
1062,virtual,2,362.0,50,1.72251,0.08011,5.48573,7.24
1062,virtual,3,549.0,50,1.77597,0.09472,5.57316,10.98
1064,fail,1,400.0,100,1.72933,0.0825,5.37417,4.0
1064,fail,2,717.0,100,1.75235,0.08508,5.69549,7.17
1064,fail,3,1143.0,100,1.72609,0.07612,5.71989,11.43
1064,virtual,1,200.0,50,1.70304,0.07,5.07833,4.0
1064,virtual,2,330.0,50,1.76722,0.09091,5.48535,6.6
1064,virtual,3,534.0,50,1.73664,0.07865,5.54526,10.68
1066,fail,1,400.0,100,1.75465,0.0925,5.35542,4.0
1066,fail,2,717.0,100,1.71915,0.07392,5.68596,7.17
1066,fail,3,1124.0,100,1.73104,0.08274,5.70359,11.24
1066,virtual,1,200.0,50,1.73304,0.08,5.30583,4.0
1066,virtual,2,360.0,50,1.69769,0.06944,5.57176,7.2
1066,virtual,3,540.0,50,1.83291,0.11667,5.66543,10.8
1068,fail,1,400.0,100,1.7027,0.075,5.33875,4.0
1068,fail,2,714.0,100,1.70303,0.07143,5.6746,7.14
1068,fail,3,1112.0,100,1.71255,0.07464,5.73546,11.12
1068,virtual,1,200.0,50,1.7498,0.09,5.285,4.0
1068,virtual,2,380.0,50,1.74723,0.08421,5.45702,7.6
1068,virtual,3,566.0,50,1.69365,0.06714,5.64311,11.32
1070,fail,1,400.0,100,1.64683,0.0575,5.35042,4.0
1070,fail,2,707.0,100,1.73643,0.07921,5.68788,7.07
1070,fail,3,1127.0,100,1.70677,0.07098,5.71621,11.27
1070,virtual,1,200.0,50,1.70573,0.07,5.02167,4.0
1070,virtual,2,342.0,50,1.70525,0.0731,5.45078,6.84
1070,virtual,3,473.0,50,1.75268,0.08457,5.68111,9.46
1072,fail,1,400.0,100,1.67583,0.0675,5.36625,4.0
1072,fail,2,716.0,100,1.77188,0.09078,5.68529,7.16
1072,fail,3,1119.0,100,1.72628,0.07954,5.73339,11.19
1072,virtual,1,200.0,50,1.70235,0.065,5.22167,4.0
1072,virtual,2,336.0,50,1.67361,0.0625,5.64187,6.72
1072,virtual,3,521.0,50,1.77536,0.09213,5.68746,10.42
1074,fail,1,400.0,100,1.70824,0.08,5.36667,4.0
1074,fail,2,709.0,100,1.71609,0.07475,5.7165,7.09
1074,fail,3,1123.0,100,1.6826,0.06322,5.73167,11.23
1074,virtual,1,200.0,50,1.69222,0.065,5.22167,4.0
1074,virtual,2,379.0,50,1.80692,0.1029,5.40413,7.58
1074,virtual,3,532.0,50,1.73771,0.08459,5.6131,10.64
1076,fail,1,400.0,100,1.65687,0.06,5.35708,4.0
1076,fail,2,707.0,100,1.68536,0.06223,5.71735,7.07
1076,fail,3,1102.0,100,1.71998,0.07623,5.77904,11.02
1076,virtual,1,200.0,50,1.7514,0.085,5.35333,4.0
1076,virtual,2,351.0,50,1.72044,0.07407,5.66049,7.02
1076,virtual,3,546.0,50,1.72724,0.07692,5.66819,10.92
1078,fail,1,400.0,100,1.73749,0.0925,5.3675,4.0
1078,fail,2,706.0,100,1.7197,0.07507,5.71435,7.06
1078,fail,3,1115.0,100,1.72057,0.07713,5.76233,11.15
1078,virtual,1,200.0,50,1.76679,0.095,5.35417,4.0
1078,virtual,2,342.0,50,1.657,0.0614,5.63986,6.84
1078,virtual,3,553.0,50,1.74381,0.08499,5.63442,11.06
1080,fail,1,400.0,100,1.63828,0.055,5.35625,4.0
1080,fail,2,705.0,100,1.72704,0.07518,5.72482,7.05
1080,fail,3,1126.0,100,1.71447,0.07549,5.74541,11.26
1080,virtual,1,200.0,50,1.69591,0.065,5.3625,4.0
1080,virtual,2,373.0,50,1.8083,0.10456,5.57283,7.46
1080,virtual,3,600.0,50,1.71695,0.08,5.63889,12.0
1082,fail,1,400.0,100,1.62373,0.05,5.36042,4.0
1082,fail,2,713.0,100,1.72649,0.07714,5.71365,7.13
1082,fail,3,1116.0,100,1.77291,0.09588,5.75866,11.16
1082,virtual,1,200.0,50,1.80107,0.1,5.285,4.0
1082,virtual,2,395.0,50,1.77074,0.08861,5.39451,7.9
1082,virtual,3,551.0,50,1.71742,0.07623,5.58832,11.02
1084,fail,1,400.0,100,1.64961,0.0575,5.3475,4.0
1084,fail,2,717.0,100,1.7594,0.08508,5.69107,7.17
1084,fail,3,1116.0,100,1.74692,0.08423,5.74537,11.16
1084,virtual,1,200.0,50,1.72787,0.08,5.23333,4.0
1084,virtual,2,363.0,50,1.67245,0.06336,5.5,7.26
1084,virtual,3,542.0,50,1.70236,0.06827,5.57749,10.84
1086,fail,1,400.0,100,1.75982,0.095,5.36292,4.0
1086,fail,2,719.0,100,1.75547,0.08623,5.68567,7.19
1086,fail,3,1130.0,100,1.71704,0.07434,5.73083,11.3
1086,virtual,1,200.0,50,1.7886,0.095,5.2925,4.0
1086,virtual,2,359.0,50,1.74202,0.08635,5.5636,7.18
1086,virtual,3,533.0,50,1.75102,0.09193,5.69199,10.66
1088,fail,1,400.0,100,1.71172,0.08,5.34833,4.0
1088,fail,2,715.0,100,1.74891,0.08811,5.69231,7.15
1088,fail,3,1117.0,100,1.68633,0.06714,5.75828,11.17
1088,virtual,1,200.0,50,1.73195,0.075,5.14083,4.0
1088,virtual,2,327.0,50,1.66558,0.0581,5.51376,6.54
1088,virtual,3,507.0,50,1.67579,0.06114,5.66305,10.14
1090,fail,1,400.0,100,1.70804,0.08,5.3475,4.0
1090,fail,2,704.0,100,1.70853,0.07102,5.70005,7.04
1090,fail,3,1115.0,100,1.7368,0.08251,5.75127,11.15
1090,virtual,1,200.0,50,1.72501,0.075,5.05833,4.0
1090,virtual,2,359.0,50,1.73775,0.07799,5.4299,7.18
1090,virtual,3,511.0,50,1.76066,0.09198,5.69863,10.22
1092,fail,1,400.0,100,1.65678,0.0525,5.33042,4.0
1092,fail,2,708.0,100,1.66001,0.05367,5.69091,7.08
1092,fail,3,1111.0,100,1.72036,0.07831,5.74017,11.11
1092,virtual,1,200.0,50,1.71615,0.075,5.34083,4.0
1092,virtual,2,355.0,50,1.74122,0.08169,5.57934,7.1
1092,virtual,3,580.0,50,1.71561,0.07586,5.56695,11.6
1094,fail,1,400.0,100,1.72037,0.085,5.32625,4.0
1094,fail,2,702.0,100,1.72977,0.07977,5.69207,7.02
1094,fail,3,1111.0,100,1.68049,0.06121,5.73327,11.11
1094,virtual,1,200.0,50,1.65602,0.06,5.33417,4.0
1094,virtual,2,345.0,50,1.74902,0.08696,5.74541,6.9
1094,virtual,3,529.0,50,1.80161,0.0983,5.84846,10.58
1096,fail,1,400.0,100,1.6934,0.0725,5.34625,4.0
1096,fail,2,702.0,100,1.74959,0.08689,5.69041,7.02
1096,fail,3,1113.0,100,1.77454,0.09704,5.7354,11.13
1096,virtual,1,200.0,50,1.64474,0.05,5.19083,4.0
1096,virtual,2,350.0,50,1.70774,0.07143,5.49952,7.0
1096,virtual,3,517.0,50,1.7924,0.10251,5.64539,10.34
1098,fail,1,400.0,100,1.73542,0.09,5.33792,4.0
1098,fail,2,707.0,100,1.6808,0.06365,5.67916,7.07
1098,fail,3,1106.0,100,1.72189,0.07505,5.73599,11.06
1098,virtual,1,200.0,50,1.82583,0.105,5.29083,4.0
1098,virtual,2,385.0,50,1.66344,0.05455,5.54848,7.7
1098,virtual,3,545.0,50,1.72088,0.07706,5.66881,10.9
1100,fail,1,400.0,100,1.64942,0.0575,5.32917,4.0
1100,fail,2,711.0,100,1.72754,0.07736,5.68284,7.11
1100,fail,3,1111.0,100,1.69892,0.06481,5.74932,11.11
1100,virtual,1,200.0,50,1.71492,0.08,5.23167,4.0
1100,virtual,2,345.0,50,1.77274,0.09275,5.57681,6.9
1100,virtual,3,540.0,50,1.71351,0.07222,5.66327,10.8
1102,fail,1,400.0,100,1.73985,0.09,5.31042,4.0
1102,fail,2,706.0,100,1.7556,0.08782,5.67493,7.06
1102,fail,3,1107.0,100,1.699,0.06775,5.74887,11.07
1102,virtual,1,200.0,50,1.69332,0.065,5.3925,4.0
1102,virtual,2,390.0,50,1.75595,0.08462,5.48462,7.8
1102,virtual,3,580.0,50,1.71398,0.07241,5.68276,11.6
1104,fail,1,400.0,100,1.67349,0.0675,5.3275,4.0
1104,fail,2,703.0,100,1.71637,0.07539,5.68018,7.03
1104,fail,3,1109.0,100,1.69338,0.06673,5.74121,11.09
1104,virtual,1,200.0,50,1.81378,0.105,5.24167,4.0
1104,virtual,2,364.0,50,1.72094,0.07143,5.50183,7.28
1104,virtual,3,556.0,50,1.71547,0.07194,5.61511,11.12
1106,fail,1,400.0,100,1.71536,0.0825,5.35667,4.0
1106,fail,2,714.0,100,1.72398,0.07843,5.67717,7.14
1106,fail,3,1122.0,100,1.72975,0.08111,5.74109,11.22
1106,virtual,1,200.0,50,1.78943,0.105,5.33833,4.0
1106,virtual,2,370.0,50,1.73248,0.08378,5.55856,7.4
1106,virtual,3,598.0,50,1.77681,0.0903,5.62653,11.96
1108,fail,1,400.0,100,1.72609,0.085,5.33583,4.0
1108,fail,2,714.0,100,1.78111,0.09664,5.64753,7.14
1108,fail,3,1122.0,100,1.73349,0.08021,5.7298,11.22
1108,virtual,1,200.0,50,1.70623,0.07,5.31667,4.0
1108,virtual,2,386.0,50,1.70525,0.06995,5.61399,7.72
1108,virtual,3,594.0,50,1.73805,0.08081,5.63524,11.88
1110,fail,1,400.0,100,1.68453,0.07,5.35542,4.0
1110,fail,2,706.0,100,1.71704,0.07365,5.68839,7.06
1110,fail,3,1134.0,100,1.74621,0.08554,5.7281,11.34
1110,virtual,1,200.0,50,1.73812,0.08,5.35333,4.0
1110,virtual,2,363.0,50,1.77298,0.09642,5.48209,7.26
1110,virtual,3,570.0,50,1.68939,0.06316,5.60029,11.4
1112,fail,1,400.0,100,1.74964,0.09,5.33833,4.0
1112,fail,2,712.0,100,1.75209,0.08708,5.66713,7.12
1112,fail,3,1116.0,100,1.71574,0.07706,5.75582,11.16
1112,virtual,1,200.0,50,1.72501,0.075,5.24417,4.0
1112,virtual,2,358.0,50,1.66841,0.06145,5.54143,7.16
1112,virtual,3,528.0,50,1.75236,0.08902,5.68087,10.56
1114,fail,1,400.0,100,1.65051,0.0575,5.33208,4.0
1114,fail,2,717.0,100,1.74169,0.08368,5.66504,7.17
1114,fail,3,1120.0,100,1.73262,0.08036,5.7561,11.2
1114,virtual,1,200.0,50,1.7571,0.08,5.4075,4.0
1114,virtual,2,401.0,50,1.74546,0.08728,5.55403,8.02
1114,virtual,3,639.0,50,1.68071,0.06103,5.57016,12.78
1116,fail,1,400.0,100,1.72432,0.0825,5.31,4.0
1116,fail,2,704.0,100,1.7234,0.0767,5.68797,7.04
1116,fail,3,1100.0,100,1.7559,0.09,5.76333,11.0
1116,virtual,1,200.0,50,1.65088,0.055,5.2375,4.0
1116,virtual,2,364.0,50,1.67583,0.05769,5.54441,7.28
1116,virtual,3,531.0,50,1.75624,0.0904,5.7354,10.62
1118,fail,1,400.0,100,1.64548,0.0575,5.32375,4.0
1118,fail,2,702.0,100,1.76444,0.08974,5.68257,7.02
1118,fail,3,1099.0,100,1.77068,0.09372,5.78116,10.99
1118,virtual,1,200.0,50,1.6901,0.07,5.24417,4.0
1118,virtual,2,377.0,50,1.78666,0.09019,5.50884,7.54
1118,virtual,3,547.0,50,1.73525,0.08227,5.59354,10.94
1120,fail,1,400.0,100,1.66539,0.0625,5.32458,4.0
1120,fail,2,694.0,100,1.688,0.06628,5.70125,6.94
1120,fail,3,1101.0,100,1.69931,0.06903,5.78308,11.01
1120,virtual,1,200.0,50,1.74924,0.085,5.2625,4.0
1120,virtual,2,330.0,50,1.75577,0.08788,5.73384,6.6
1120,virtual,3,499.0,50,1.703,0.07014,5.74081,9.98
1122,fail,1,400.0,100,1.62662,0.05,5.33292,4.0
1122,fail,2,702.0,100,1.72561,0.07692,5.68091,7.02
1122,fail,3,1105.0,100,1.69801,0.06787,5.76712,11.05
1122,virtual,1,200.0,50,1.70799,0.075,5.27583,4.0
1122,virtual,2,364.0,50,1.70044,0.06319,5.53114,7.28
1122,virtual,3,543.0,50,1.70158,0.06814,5.66022,10.86
1124,fail,1,400.0,100,1.65343,0.06,5.33667,4.0
1124,fail,2,713.0,100,1.68788,0.06311,5.66293,7.13
1124,fail,3,1107.0,100,1.72225,0.07769,5.75805,11.07
1124,virtual,1,200.0,50,1.72558,0.08,5.06333,4.0
1124,virtual,2,353.0,50,1.67271,0.05949,5.35127,7.06
1124,virtual,3,503.0,50,1.71604,0.07356,5.5063,10.06
1126,fail,1,400.0,100,1.68464,0.0675,5.34167,4.0
1126,fail,2,713.0,100,1.71481,0.07433,5.65732,7.13
1126,fail,3,1107.0,100,1.71485,0.07498,5.77191,11.07
1126,virtual,1,200.0,50,1.77811,0.1,5.27417,4.0
1126,virtual,2,366.0,50,1.74858,0.08197,5.53279,7.32
1126,virtual,3,573.0,50,1.69174,0.06632,5.64602,11.46
1128,fail,1,400.0,100,1.605,0.045,5.35167,4.0
1128,fail,2,704.0,100,1.7109,0.07244,5.67779,7.04
1128,fail,3,1128.0,100,1.70549,0.0727,5.73596,11.28
1128,virtual,1,200.0,50,1.88291,0.13,5.09833,4.0
1128,virtual,2,348.0,50,1.71229,0.06897,5.375,6.96
1128,virtual,3,481.0,50,1.71531,0.07484,5.57588,9.62
1130,fail,1,400.0,100,1.68891,0.07,5.33167,4.0
1130,fail,2,707.0,100,1.75324,0.08769,5.64592,7.07
1130,fail,3,1096.0,100,1.71765,0.07482,5.75289,10.96
1130,virtual,1,200.0,50,1.68904,0.065,5.26417,4.0
1130,virtual,2,361.0,50,1.66017,0.06094,5.50508,7.22
1130,virtual,3,562.0,50,1.72811,0.07829,5.58482,11.24
1132,fail,1,400.0,100,1.65803,0.065,5.34625,4.0
1132,fail,2,707.0,100,1.75434,0.08628,5.66407,7.07
1132,fail,3,1114.0,100,1.71829,0.07271,5.73279,11.14
1132,virtual,1,200.0,50,1.68954,0.065,5.35167,4.0
1132,virtual,2,390.0,50,1.71878,0.07949,5.44915,7.8
1132,virtual,3,606.0,50,1.67307,0.05941,5.52393,12.12
1134,fail,1,400.0,100,1.67364,0.0675,5.33167,4.0
1134,fail,2,704.0,100,1.71368,0.07102,5.66454,7.04
1134,fail,3,1103.0,100,1.7348,0.07978,5.75189,11.03
1134,virtual,1,200.0,50,1.75926,0.085,5.17417,4.0
1134,virtual,2,355.0,50,1.79063,0.09859,5.50986,7.1
1134,virtual,3,501.0,50,1.64671,0.05389,5.68463,10.02
1136,fail,1,400.0,100,1.642,0.0575,5.34083,4.0
1136,fail,2,700.0,100,1.72807,0.07714,5.68333,7.0
1136,fail,3,1110.0,100,1.7236,0.07387,5.72252,11.1
1136,virtual,1,200.0,50,1.73968,0.085,5.185,4.0
1136,virtual,2,369.0,50,1.66895,0.06233,5.44535,7.38
1136,virtual,3,519.0,50,1.72692,0.07707,5.65575,10.38
1138,fail,1,400.0,100,1.66377,0.0625,5.34,4.0
1138,fail,2,703.0,100,1.73306,0.0825,5.66121,7.03
1138,fail,3,1105.0,100,1.68965,0.06606,5.74404,11.05
1138,virtual,1,200.0,50,1.72163,0.075,5.29333,4.0
1138,virtual,2,380.0,50,1.72893,0.07895,5.52675,7.6
1138,virtual,3,587.0,50,1.75361,0.08859,5.63629,11.74
1140,fail,1,400.0,100,1.6713,0.0675,5.34417,4.0
1140,fail,2,705.0,100,1.78666,0.09645,5.66761,7.05
1140,fail,3,1119.0,100,1.73828,0.08222,5.72431,11.19
1140,virtual,1,200.0,50,1.70928,0.075,5.23,4.0
1140,virtual,2,370.0,50,1.72934,0.07838,5.47342,7.4
1140,virtual,3,541.0,50,1.72477,0.07763,5.5915,10.82
1142,fail,1,400.0,100,1.72644,0.0825,5.34625,4.0
1142,fail,2,696.0,100,1.78106,0.09339,5.69253,6.96
1142,fail,3,1117.0,100,1.7374,0.08326,5.71785,11.17
1142,virtual,1,200.0,50,1.71635,0.075,5.22833,4.0
1142,virtual,2,362.0,50,1.69966,0.0663,5.52762,7.24
1142,virtual,3,557.0,50,1.73813,0.08259,5.614,11.14
1144,fail,1,400.0,100,1.68204,0.07,5.34,4.0
1144,fail,2,705.0,100,1.76027,0.08652,5.6539,7.05
1144,fail,3,1111.0,100,1.72536,0.07651,5.70687,11.11
1144,virtual,1,200.0,50,1.64995,0.045,5.11833,4.0
1144,virtual,2,346.0,50,1.74087,0.08382,5.53854,6.92
1144,virtual,3,540.0,50,1.71068,0.07037,5.63951,10.8
1146,fail,1,400.0,100,1.67416,0.065,5.34917,4.0
1146,fail,2,708.0,100,1.72333,0.07768,5.67043,7.08
1146,fail,3,1122.0,100,1.75004,0.08824,5.71286,11.22
1146,virtual,1,200.0,50,1.82736,0.12,5.265,4.0
1146,virtual,2,370.0,50,1.68451,0.06216,5.46667,7.4
1146,virtual,3,586.0,50,1.83009,0.11433,5.50939,11.72
1148,fail,1,400.0,100,1.68025,0.07,5.36708,4.0
1148,fail,2,697.0,100,1.71312,0.07174,5.67743,6.97
1148,fail,3,1111.0,100,1.72563,0.07921,5.72712,11.11
