sweep,kind,shell,n_cells,n_anchors,mean_E,coll,mean_q,shell_n
790,fail,1,400.0,100,1.6558,0.0625,5.29375,4.0
790,fail,2,712.0,100,1.72388,0.07725,5.56648,7.12
790,fail,3,1107.0,100,1.73566,0.0813,5.6492,11.07
790,virtual,1,200.0,50,1.7736,0.09,5.49083,4.0
790,virtual,2,379.0,50,1.71088,0.07388,5.59455,7.58
790,virtual,3,576.0,50,1.66213,0.05382,5.73437,11.52
792,fail,1,400.0,100,1.62964,0.0525,5.29833,4.0
792,fail,2,713.0,100,1.71811,0.07714,5.58322,7.13
792,fail,3,1101.0,100,1.72041,0.07448,5.66924,11.01
792,virtual,1,200.0,50,1.73912,0.08,5.50583,4.0
792,virtual,2,383.0,50,1.66492,0.06005,5.68451,7.66
792,virtual,3,587.0,50,1.70345,0.07155,5.69421,11.74
794,fail,1,400.0,100,1.66539,0.065,5.28458,4.0
794,fail,2,711.0,100,1.76701,0.09283,5.58298,7.11
794,fail,3,1101.0,100,1.71804,0.07629,5.6488,11.01
794,virtual,1,200.0,50,1.7945,0.105,5.2975,4.0
794,virtual,2,367.0,50,1.73091,0.07629,5.57357,7.34
794,virtual,3,540.0,50,1.76055,0.09074,5.70926,10.8
796,fail,1,400.0,100,1.67442,0.07,5.28167,4.0
796,fail,2,714.0,100,1.70211,0.06723,5.55999,7.14
796,fail,3,1114.0,100,1.73716,0.08348,5.62507,11.14
796,virtual,1,200.0,50,1.73553,0.08,5.32083,4.0
796,virtual,2,352.0,50,1.78417,0.09943,5.68466,7.04
796,virtual,3,551.0,50,1.73964,0.08348,5.80702,11.02
798,fail,1,400.0,100,1.71537,0.08,5.29375,4.0
798,fail,2,714.0,100,1.76073,0.09244,5.5831,7.14
798,fail,3,1110.0,100,1.74211,0.08018,5.63408,11.1
798,virtual,1,200.0,50,1.75378,0.09,5.48,4.0
798,virtual,2,371.0,50,1.724,0.08356,5.70171,7.42
798,virtual,3,587.0,50,1.82004,0.10903,5.75752,11.74
800,fail,1,400.0,100,1.61454,0.0475,5.2825,4.0
800,fail,2,713.0,100,1.7321,0.07574,5.56194,7.13
800,fail,3,1104.0,100,1.6473,0.05163,5.62591,11.04
800,virtual,1,200.0,50,1.84063,0.11,5.39,4.0
800,virtual,2,359.0,50,1.82914,0.11421,5.68013,7.18
800,virtual,3,548.0,50,1.72414,0.07664,5.74635,10.96
802,fail,1,400.0,100,1.7243,0.085,5.26667,4.0
802,fail,2,707.0,100,1.75051,0.08204,5.58934,7.07
802,fail,3,1101.0,100,1.77527,0.09446,5.64865,11.01
802,virtual,1,200.0,50,1.67331,0.065,5.3425,4.0
802,virtual,2,372.0,50,1.69494,0.06989,5.65995,7.44
802,virtual,3,568.0,50,1.71009,0.07394,5.73856,11.36
804,fail,1,400.0,100,1.63564,0.055,5.28208,4.0
804,fail,2,705.0,100,1.72662,0.07801,5.60189,7.05
804,fail,3,1113.0,100,1.74305,0.08266,5.63777,11.13
804,virtual,1,200.0,50,1.65008,0.05,5.3125,4.0
804,virtual,2,346.0,50,1.7336,0.07803,5.66329,6.92
804,virtual,3,531.0,50,1.77878,0.09605,5.80383,10.62
806,fail,1,400.0,100,1.69455,0.075,5.27917,4.0
806,fail,2,705.0,100,1.75504,0.08511,5.59078,7.05
806,fail,3,1121.0,100,1.75405,0.08385,5.62861,11.21
806,virtual,1,200.0,50,1.65008,0.055,5.32917,4.0
806,virtual,2,361.0,50,1.69362,0.06648,5.64728,7.22
806,virtual,3,542.0,50,1.70713,0.07011,5.80535,10.84
808,fail,1,400.0,100,1.62079,0.05,5.26375,4.0
808,fail,2,701.0,100,1.66247,0.05849,5.58084,7.01
808,fail,3,1114.0,100,1.72847,0.08079,5.6345,11.14
808,virtual,1,200.0,50,1.6377,0.045,5.34,4.0
808,virtual,2,377.0,50,1.7971,0.09549,5.59726,7.54
808,virtual,3,568.0,50,1.76342,0.08803,5.68515,11.36
810,fail,1,400.0,100,1.70323,0.08,5.26167,4.0
810,fail,2,708.0,100,1.71239,0.07345,5.57039,7.08
810,fail,3,1109.0,100,1.71857,0.07665,5.64713,11.09
810,virtual,1,200.0,50,1.65078,0.055,5.37833,4.0
810,virtual,2,369.0,50,1.65717,0.05691,5.66712,7.38
810,virtual,3,554.0,50,1.75738,0.09386,5.81107,11.08
812,fail,1,400.0,100,1.68477,0.07,5.23792,4.0
812,fail,2,718.0,100,1.72222,0.07382,5.54248,7.18
812,fail,3,1087.0,100,1.7506,0.0874,5.6613,10.87
812,virtual,1,200.0,50,1.76859,0.095,5.34667,4.0
812,virtual,2,376.0,50,1.72863,0.07979,5.59441,7.52
812,virtual,3,562.0,50,1.68664,0.06228,5.80516,11.24
814,fail,1,400.0,100,1.70766,0.08,5.25667,4.0
814,fail,2,717.0,100,1.73729,0.0781,5.54928,7.17
814,fail,3,1100.0,100,1.71192,0.07273,5.64394,11.0
814,virtual,1,200.0,50,1.67961,0.06,5.58833,4.0
814,virtual,2,384.0,50,1.72609,0.08073,5.76172,7.68
814,virtual,3,616.0,50,1.78247,0.09903,5.79762,12.32
816,fail,1,400.0,100,1.68448,0.07,5.25125,4.0
816,fail,2,721.0,100,1.71821,0.07212,5.51919,7.21
816,fail,3,1089.0,100,1.76133,0.08907,5.64845,10.89
816,virtual,1,200.0,50,1.74307,0.085,5.2325,4.0
816,virtual,2,370.0,50,1.75408,0.08919,5.53468,7.4
816,virtual,3,548.0,50,1.75983,0.09124,5.73418,10.96
818,fail,1,400.0,100,1.69621,0.0725,5.25542,4.0
818,fail,2,722.0,100,1.68031,0.06371,5.52147,7.22
818,fail,3,1100.0,100,1.70417,0.07,5.63636,11.0
818,virtual,1,200.0,50,1.73782,0.08,5.5,4.0
818,virtual,2,346.0,50,1.74346,0.08382,5.76445,6.92
818,virtual,3,534.0,50,1.70026,0.06554,5.82054,10.68
820,fail,1,400.0,100,1.72294,0.08,5.25625,4.0
820,fail,2,718.0,100,1.77473,0.09331,5.552,7.18
820,fail,3,1097.0,100,1.74694,0.08478,5.64388,10.97
820,virtual,1,200.0,50,1.60946,0.04,5.43583,4.0
820,virtual,2,359.0,50,1.74628,0.08914,5.74466,7.18
820,virtual,3,544.0,50,1.74492,0.0864,5.84344,10.88
822,fail,1,400.0,100,1.61016,0.0475,5.24083,4.0
822,fail,2,716.0,100,1.68753,0.06425,5.53352,7.16
822,fail,3,1097.0,100,1.73198,0.07748,5.65299,10.97
822,virtual,1,200.0,50,1.75617,0.09,5.45917,4.0
822,virtual,2,358.0,50,1.71506,0.07263,5.68482,7.16
822,virtual,3,563.0,50,1.71589,0.07638,5.73979,11.26
824,fail,1,400.0,100,1.65605,0.0625,5.24208,4.0
824,fail,2,702.0,100,1.69346,0.06695,5.5425,7.02
824,fail,3,1097.0,100,1.77204,0.09663,5.65436,10.97
824,virtual,1,200.0,50,1.72481,0.075,5.38083,4.0
824,virtual,2,362.0,50,1.71024,0.07182,5.67587,7.24
824,virtual,3,523.0,50,1.70383,0.07075,5.80019,10.46
826,fail,1,400.0,100,1.67135,0.0675,5.24708,4.0
826,fail,2,703.0,100,1.76699,0.08819,5.54339,7.03
826,fail,3,1095.0,100,1.75283,0.08584,5.65723,10.95
826,virtual,1,200.0,50,1.7496,0.09,5.60917,4.0
826,virtual,2,386.0,50,1.70193,0.06995,5.67919,7.72
826,virtual,3,575.0,50,1.72433,0.07652,5.86087,11.5
828,fail,1,400.0,100,1.72893,0.0775,5.27542,4.0
828,fail,2,716.0,100,1.71259,0.07402,5.527,7.16
828,fail,3,1108.0,100,1.6933,0.06408,5.65268,11.08
828,virtual,1,200.0,50,1.66432,0.055,5.22083,4.0
828,virtual,2,343.0,50,1.76111,0.09038,5.64091,6.86
828,virtual,3,515.0,50,1.7424,0.0835,5.76246,10.3
830,fail,1,400.0,100,1.72724,0.085,5.28292,4.0
830,fail,2,713.0,100,1.69449,0.06452,5.56428,7.13
830,fail,3,1128.0,100,1.7144,0.07181,5.62264,11.28
830,virtual,1,200.0,50,1.78578,0.1,5.45,4.0
830,virtual,2,379.0,50,1.75396,0.08707,5.62313,7.58
830,virtual,3,589.0,50,1.69518,0.06791,5.6313,11.78
832,fail,1,400.0,100,1.74735,0.0925,5.2775,4.0
832,fail,2,713.0,100,1.68647,0.06452,5.5533,7.13
832,fail,3,1107.0,100,1.74144,0.08311,5.63701,11.07
832,virtual,1,200.0,50,1.71924,0.075,5.29833,4.0
832,virtual,2,371.0,50,1.73965,0.08356,5.61051,7.42
832,virtual,3,573.0,50,1.69315,0.06806,5.73037,11.46
834,fail,1,400.0,100,1.62768,0.055,5.27667,4.0
834,fail,2,710.0,100,1.68236,0.06338,5.55329,7.1
834,fail,3,1101.0,100,1.69336,0.06812,5.64396,11.01
834,virtual,1,200.0,50,1.76985,0.1,5.42,4.0
834,virtual,2,382.0,50,1.77372,0.09162,5.62696,7.64
834,virtual,3,580.0,50,1.77369,0.09483,5.77874,11.6
836,fail,1,400.0,100,1.63584,0.055,5.27417,4.0
836,fail,2,705.0,100,1.76389,0.0922,5.55437,7.05
836,fail,3,1092.0,100,1.70447,0.07051,5.63767,10.92
836,virtual,1,200.0,50,1.69043,0.065,5.36,4.0
836,virtual,2,351.0,50,1.71611,0.07692,5.7284,7.02
836,virtual,3,565.0,50,1.75871,0.09027,5.84454,11.3
838,fail,1,400.0,100,1.73017,0.0825,5.26958,4.0
838,fail,2,704.0,100,1.7393,0.07955,5.55871,7.04
838,fail,3,1107.0,100,1.70655,0.06956,5.63324,11.07
838,virtual,1,200.0,50,1.77088,0.095,5.49,4.0
838,virtual,2,367.0,50,1.70338,0.07084,5.70118,7.34
838,virtual,3,569.0,50,1.65504,0.05448,5.78266,11.38
840,fail,1,400.0,100,1.71386,0.0825,5.28875,4.0
840,fail,2,698.0,100,1.74089,0.08309,5.58739,6.98
840,fail,3,1124.0,100,1.71093,0.07384,5.62322,11.24
840,virtual,1,200.0,50,1.77429,0.09,5.35833,4.0
840,virtual,2,397.0,50,1.67674,0.06297,5.55374,7.94
840,virtual,3,563.0,50,1.76848,0.09236,5.79722,11.26
842,fail,1,400.0,100,1.67432,0.07,5.28667,4.0
842,fail,2,702.0,100,1.74697,0.0812,5.57241,7.02
842,fail,3,1117.0,100,1.75589,0.08863,5.64249,11.17
842,virtual,1,200.0,50,1.79464,0.1,5.2725,4.0
842,virtual,2,346.0,50,1.72852,0.08092,5.58622,6.92
842,virtual,3,498.0,50,1.74368,0.08233,5.78782,9.96
844,fail,1,400.0,100,1.69196,0.075,5.27958,4.0
844,fail,2,705.0,100,1.71275,0.07376,5.57352,7.05
844,fail,3,1105.0,100,1.7107,0.0724,5.64314,11.05
844,virtual,1,200.0,50,1.72647,0.075,5.37,4.0
844,virtual,2,354.0,50,1.72553,0.07627,5.61676,7.08
844,virtual,3,526.0,50,1.69764,0.06844,5.70817,10.52
846,fail,1,400.0,100,1.61751,0.05,5.2825,4.0
846,fail,2,708.0,100,1.70226,0.06497,5.58333,7.08
846,fail,3,1106.0,100,1.7221,0.07505,5.6403,11.06
846,virtual,1,200.0,50,1.74695,0.085,5.35917,4.0
846,virtual,2,358.0,50,1.64044,0.05307,5.66341,7.16
846,virtual,3,567.0,50,1.67544,0.06173,5.6455,11.34
848,fail,1,400.0,100,1.67424,0.0675,5.27958,4.0
848,fail,2,715.0,100,1.73031,0.07692,5.54988,7.15
848,fail,3,1114.0,100,1.71295,0.07361,5.63944,11.14
848,virtual,1,200.0,50,1.66481,0.055,5.33083,4.0
848,virtual,2,360.0,50,1.69869,0.06667,5.6912,7.2
848,virtual,3,554.0,50,1.7433,0.08123,5.74398,11.08
850,fail,1,400.0,100,1.63008,0.0525,5.27708,4.0
850,fail,2,714.0,100,1.71839,0.07563,5.54482,7.14
850,fail,3,1104.0,100,1.7592,0.09058,5.64961,11.04
850,virtual,1,200.0,50,1.75588,0.09,5.25167,4.0
850,virtual,2,349.0,50,1.74278,0.08309,5.69245,6.98
850,virtual,3,508.0,50,1.74975,0.08465,5.81857,10.16
852,fail,1,400.0,100,1.65992,0.065,5.29667,4.0
852,fail,2,720.0,100,1.76397,0.09028,5.55023,7.2
852,fail,3,1121.0,100,1.70326,0.06958,5.63128,11.21
852,virtual,1,200.0,50,1.77038,0.095,5.2,4.0
852,virtual,2,340.0,50,1.70624,0.06765,5.64118,6.8
852,virtual,3,526.0,50,1.76701,0.08935,5.76458,10.52
854,fail,1,400.0,100,1.63946,0.0575,5.29583,4.0
854,fail,2,711.0,100,1.697,0.0647,5.54782,7.11
854,fail,3,1123.0,100,1.70323,0.07035,5.63684,11.23
854,virtual,1,200.0,50,1.73752,0.08,5.27917,4.0
854,virtual,2,360.0,50,1.7306,0.07222,5.54398,7.2
854,virtual,3,540.0,50,1.72979,0.08148,5.74753,10.8
856,fail,1,400.0,100,1.63729,0.055,5.2725,4.0
856,fail,2,718.0,100,1.71699,0.07242,5.55409,7.18
856,fail,3,1122.0,100,1.73097,0.07843,5.62968,11.22
856,virtual,1,200.0,50,1.73722,0.075,5.39667,4.0
856,virtual,2,365.0,50,1.67178,0.05753,5.69361,7.3
856,virtual,3,539.0,50,1.68661,0.06308,5.89023,10.78
858,fail,1,400.0,100,1.63327,0.0525,5.28417,4.0
858,fail,2,709.0,100,1.71711,0.07193,5.57569,7.09
858,fail,3,1139.0,100,1.72543,0.07463,5.61955,11.39
858,virtual,1,200.0,50,1.81408,0.11,5.28917,4.0
858,virtual,2,361.0,50,1.7054,0.06925,5.64635,7.22
858,virtual,3,546.0,50,1.65897,0.05678,5.84799,10.92
860,fail,1,400.0,100,1.67102,0.0725,5.2975,4.0
860,fail,2,719.0,100,1.76936,0.0904,5.55169,7.19
860,fail,3,1132.0,100,1.71084,0.07332,5.63737,11.32
860,virtual,1,200.0,50,1.70722,0.07,5.34417,4.0
860,virtual,2,370.0,50,1.73004,0.08649,5.64324,7.4
860,virtual,3,512.0,50,1.76264,0.0957,5.85221,10.24
862,fail,1,400.0,100,1.6499,0.06,5.27292,4.0
862,fail,2,709.0,100,1.70848,0.07193,5.55524,7.09
862,fail,3,1120.0,100,1.75489,0.08839,5.64836,11.2
862,virtual,1,200.0,50,1.72588,0.08,5.32833,4.0
862,virtual,2,367.0,50,1.69691,0.0654,5.58629,7.34
862,virtual,3,552.0,50,1.72273,0.07428,5.75423,11.04
864,fail,1,400.0,100,1.65234,0.06,5.2925,4.0
864,fail,2,718.0,100,1.721,0.07382,5.54271,7.18
864,fail,3,1130.0,100,1.72644,0.07788,5.64617,11.3
864,virtual,1,200.0,50,1.76669,0.095,5.28167,4.0
864,virtual,2,378.0,50,1.77216,0.09259,5.49559,7.56
864,virtual,3,553.0,50,1.73613,0.08137,5.65913,11.06
866,fail,1,400.0,100,1.63281,0.055,5.27,4.0
866,fail,2,718.0,100,1.76866,0.08635,5.54643,7.18
866,fail,3,1129.0,100,1.70296,0.07174,5.62799,11.29
866,virtual,1,200.0,50,1.81169,0.11,5.32917,4.0
866,virtual,2,376.0,50,1.71034,0.07447,5.59176,7.52
866,virtual,3,546.0,50,1.73074,0.07875,5.80708,10.92
868,fail,1,400.0,100,1.66455,0.065,5.27625,4.0
868,fail,2,717.0,100,1.7304,0.07671,5.5516,7.17
868,fail,3,1125.0,100,1.73637,0.08178,5.64178,11.25
868,virtual,1,200.0,50,1.83874,0.115,5.3825,4.0
868,virtual,2,372.0,50,1.80277,0.10215,5.57796,7.44
868,virtual,3,541.0,50,1.71336,0.07024,5.7403,10.82
870,fail,1,400.0,100,1.66156,0.065,5.28792,4.0
870,fail,2,713.0,100,1.73795,0.07994,5.54605,7.13
870,fail,3,1134.0,100,1.75071,0.08554,5.62257,11.34
870,virtual,1,200.0,50,1.7348,0.085,5.145,4.0
870,virtual,2,331.0,50,1.70403,0.06949,5.62286,6.62
870,virtual,3,498.0,50,1.64981,0.05221,5.73829,9.96
872,fail,1,400.0,100,1.72873,0.085,5.28417,4.0
872,fail,2,719.0,100,1.7888,0.09597,5.5612,7.19
872,fail,3,1131.0,100,1.71037,0.07073,5.63454,11.31
872,virtual,1,200.0,50,1.74307,0.085,5.30167,4.0
872,virtual,2,362.0,50,1.72555,0.07182,5.62339,7.24
872,virtual,3,545.0,50,1.68726,0.06239,5.80917,10.9
874,fail,1,400.0,100,1.70577,0.08,5.27583,4.0
874,fail,2,718.0,100,1.72293,0.07521,5.54666,7.18
874,fail,3,1132.0,100,1.73303,0.08304,5.62323,11.32
874,virtual,1,200.0,50,1.87996,0.13,5.37167,4.0
874,virtual,2,347.0,50,1.74255,0.08646,5.67051,6.94
874,virtual,3,581.0,50,1.73726,0.0809,5.71429,11.62
876,fail,1,400.0,100,1.73892,0.0875,5.30792,4.0
876,fail,2,719.0,100,1.71788,0.0751,5.56444,7.19
876,fail,3,1152.0,100,1.72419,0.07726,5.60084,11.52
876,virtual,1,200.0,50,1.6687,0.055,5.3925,4.0
876,virtual,2,371.0,50,1.69019,0.06469,5.68419,7.42
876,virtual,3,570.0,50,1.68291,0.06491,5.79912,11.4
878,fail,1,400.0,100,1.65199,0.06,5.30333,4.0
878,fail,2,719.0,100,1.68353,0.06398,5.55169,7.19
878,fail,3,1147.0,100,1.73491,0.08195,5.60898,11.47
878,virtual,1,200.0,50,1.85732,0.115,5.25,4.0
878,virtual,2,334.0,50,1.798,0.10479,5.62375,6.68
878,virtual,3,499.0,50,1.72812,0.07816,5.74482,9.98
880,fail,1,400.0,100,1.65162,0.0625,5.295,4.0
880,fail,2,723.0,100,1.73236,0.07884,5.54357,7.23
880,fail,3,1146.0,100,1.76536,0.09075,5.62042,11.46
880,virtual,1,200.0,50,1.72657,0.08,5.45917,4.0
880,virtual,2,355.0,50,1.72639,0.07606,5.71878,7.1
880,virtual,3,529.0,50,1.7589,0.08885,5.81853,10.58
882,fail,1,400.0,100,1.63687,0.0575,5.29583,4.0
882,fail,2,715.0,100,1.72523,0.07692,5.5627,7.15
882,fail,3,1130.0,100,1.72921,0.07965,5.65162,11.3
882,virtual,1,200.0,50,1.74565,0.085,5.22,4.0
882,virtual,2,358.0,50,1.72574,0.08101,5.58706,7.16
882,virtual,3,553.0,50,1.72208,0.07776,5.73357,11.06
884,fail,1,400.0,100,1.6447,0.055,5.28875,4.0
884,fail,2,718.0,100,1.72722,0.0766,5.55687,7.18
884,fail,3,1133.0,100,1.77058,0.09444,5.64946,11.33
884,virtual,1,200.0,50,1.68904,0.065,5.20667,4.0
884,virtual,2,355.0,50,1.73609,0.08169,5.6,7.1
884,virtual,3,511.0,50,1.67597,0.05871,5.65721,10.22
886,fail,1,400.0,100,1.65189,0.06,5.28833,4.0
886,fail,2,714.0,100,1.728,0.07703,5.5747,7.14
886,fail,3,1127.0,100,1.75706,0.08784,5.65543,11.27
886,virtual,1,200.0,50,1.65622,0.055,5.28167,4.0
886,virtual,2,380.0,50,1.68937,0.06316,5.5364,7.6
886,virtual,3,565.0,50,1.76442,0.09027,5.7354,11.3
888,fail,1,400.0,100,1.70195,0.0775,5.29458,4.0
888,fail,2,713.0,100,1.76755,0.09116,5.56755,7.13
888,fail,3,1135.0,100,1.75631,0.08634,5.63686,11.35
888,virtual,1,200.0,50,1.73002,0.085,5.33417,4.0
888,virtual,2,365.0,50,1.72908,0.07945,5.6484,7.3
888,virtual,3,555.0,50,1.6908,0.06667,5.77057,11.1
890,fail,1,400.0,100,1.60674,0.045,5.29292,4.0
890,fail,2,711.0,100,1.76137,0.08861,5.54571,7.11
890,fail,3,1144.0,100,1.71776,0.07605,5.6419,11.44
890,virtual,1,200.0,50,1.73006,0.08,5.3875,4.0
890,virtual,2,375.0,50,1.66224,0.056,5.59378,7.5
890,virtual,3,572.0,50,1.754,0.08916,5.74767,11.44
892,fail,1,400.0,100,1.64513,0.0575,5.27042,4.0
892,fail,2,709.0,100,1.75245,0.08604,5.53079,7.09
892,fail,3,1120.0,100,1.75403,0.08571,5.65699,11.2
892,virtual,1,200.0,50,1.76105,0.09,5.33917,4.0
892,virtual,2,364.0,50,1.69984,0.06593,5.65339,7.28
892,virtual,3,539.0,50,1.70537,0.06865,5.75356,10.78
894,fail,1,400.0,100,1.75465,0.0925,5.29125,4.0
894,fail,2,709.0,100,1.77875,0.0945,5.54278,7.09
894,fail,3,1143.0,100,1.76,0.09011,5.63021,11.43
894,virtual,1,200.0,50,1.60342,0.035,5.39333,4.0
894,virtual,2,363.0,50,1.71769,0.07438,5.73508,7.26
894,virtual,3,537.0,50,1.71885,0.07449,5.87399,10.74
896,fail,1,400.0,100,1.57538,0.0375,5.28292,4.0
896,fail,2,712.0,100,1.71274,0.07022,5.53254,7.12
896,fail,3,1140.0,100,1.77645,0.09474,5.62997,11.4
896,virtual,1,200.0,50,1.71884,0.075,5.25167,4.0
896,virtual,2,340.0,50,1.73931,0.07941,5.65931,6.8
896,virtual,3,523.0,50,1.71415,0.07075,5.68706,10.46
898,fail,1,400.0,100,1.66707,0.0675,5.27,4.0
898,fail,2,715.0,100,1.73137,0.07832,5.52844,7.15
898,fail,3,1130.0,100,1.73578,0.08142,5.62168,11.3
898,virtual,1,200.0,50,1.70099,0.065,5.47833,4.0
898,virtual,2,381.0,50,1.74766,0.08399,5.69116,7.62
898,virtual,3,590.0,50,1.74915,0.08475,5.78955,11.8
900,fail,1,400.0,100,1.62235,0.055,5.30292,4.0
900,fail,2,717.0,100,1.73083,0.07671,5.54858,7.17
900,fail,3,1149.0,100,1.71682,0.07485,5.62344,11.49
900,virtual,1,200.0,50,1.66302,0.055,5.36833,4.0
900,virtual,2,363.0,50,1.72385,0.07989,5.60698,7.26
900,virtual,3,536.0,50,1.7128,0.07463,5.76337,10.72
902,fail,1,400.0,100,1.69876,0.0775,5.28792,4.0
902,fail,2,715.0,100,1.73929,0.08112,5.53543,7.15
902,fail,3,1142.0,100,1.74183,0.08231,5.63295,11.42
902,virtual,1,200.0,50,1.73703,0.08,5.1875,4.0
902,virtual,2,360.0,50,1.69225,0.06389,5.60741,7.2
902,virtual,3,487.0,50,1.69615,0.06571,5.923,9.74
904,fail,1,400.0,100,1.70835,0.0775,5.315,4.0
904,fail,2,718.0,100,1.68861,0.06128,5.55641,7.18
904,fail,3,1166.0,100,1.72846,0.0789,5.60635,11.66
904,virtual,1,200.0,50,1.70344,0.07,5.355,4.0
904,virtual,2,338.0,50,1.71229,0.07396,5.73422,6.76
904,virtual,3,490.0,50,1.70593,0.06939,5.89694,9.8
906,fail,1,400.0,100,1.71034,0.08,5.29458,4.0
906,fail,2,708.0,100,1.72304,0.07486,5.58263,7.08
906,fail,3,1163.0,100,1.72006,0.07567,5.62926,11.63
906,virtual,1,200.0,50,1.67065,0.06,5.32167,4.0
906,virtual,2,376.0,50,1.77189,0.09574,5.64672,7.52
906,virtual,3,576.0,50,1.72377,0.07986,5.76852,11.52
908,fail,1,400.0,100,1.6862,0.0725,5.28042,4.0
908,fail,2,707.0,100,1.73962,0.08204,5.57025,7.07
908,fail,3,1139.0,100,1.76098,0.0878,5.63755,11.39
908,virtual,1,200.0,50,1.71655,0.075,5.33167,4.0
908,virtual,2,386.0,50,1.71388,0.07513,5.54231,7.72
908,virtual,3,571.0,50,1.68766,0.06655,5.66141,11.42
910,fail,1,400.0,100,1.70105,0.0775,5.28167,4.0
910,fail,2,709.0,100,1.754,0.08745,5.56817,7.09
910,fail,3,1147.0,100,1.72405,0.07934,5.63702,11.47
910,virtual,1,200.0,50,1.62436,0.045,5.3675,4.0
910,virtual,2,377.0,50,1.75892,0.09284,5.64058,7.54
910,virtual,3,587.0,50,1.69522,0.06474,5.72033,11.74
912,fail,1,400.0,100,1.68066,0.0675,5.27083,4.0
912,fail,2,715.0,100,1.70034,0.06713,5.55688,7.15
912,fail,3,1133.0,100,1.72467,0.07855,5.63872,11.33
912,virtual,1,200.0,50,1.59237,0.035,5.41167,4.0
912,virtual,2,383.0,50,1.71687,0.07311,5.63359,7.66
912,virtual,3,582.0,50,1.66893,0.06014,5.76747,11.64
914,fail,1,400.0,100,1.65892,0.065,5.28583,4.0
914,fail,2,716.0,100,1.68182,0.05866,5.56797,7.16
914,fail,3,1151.0,100,1.72318,0.07819,5.63611,11.51
914,virtual,1,200.0,50,1.67175,0.06,5.41,4.0
914,virtual,2,365.0,50,1.76067,0.08493,5.59635,7.3
914,virtual,3,544.0,50,1.7207,0.07721,5.77328,10.88
916,fail,1,400.0,100,1.69042,0.075,5.29375,4.0
916,fail,2,717.0,100,1.7276,0.0781,5.56253,7.17
916,fail,3,1152.0,100,1.75243,0.08681,5.62066,11.52
916,virtual,1,200.0,50,1.71463,0.08,5.33667,4.0
916,virtual,2,353.0,50,1.78252,0.09348,5.59773,7.06
916,virtual,3,529.0,50,1.77849,0.0983,5.75173,10.58
918,fail,1,400.0,100,1.67022,0.065,5.28417,4.0
918,fail,2,716.0,100,1.68686,0.06425,5.56448,7.16
918,fail,3,1151.0,100,1.72211,0.07559,5.61121,11.51
918,virtual,1,200.0,50,1.69179,0.07,5.38833,4.0
918,virtual,2,368.0,50,1.68443,0.06793,5.62726,7.36
918,virtual,3,581.0,50,1.69949,0.07057,5.72662,11.62
920,fail,1,400.0,100,1.71857,0.085,5.28792,4.0
920,fail,2,717.0,100,1.77141,0.09205,5.58113,7.17
920,fail,3,1144.0,100,1.73425,0.0778,5.63593,11.44
920,virtual,1,200.0,50,1.77695,0.095,5.15667,4.0
920,virtual,2,324.0,50,1.70489,0.07099,5.61574,6.48
920,virtual,3,476.0,50,1.68153,0.05882,5.83718,9.52
922,fail,1,400.0,100,1.73741,0.09,5.28833,4.0
922,fail,2,716.0,100,1.64566,0.04888,5.55936,7.16
922,fail,3,1139.0,100,1.71828,0.07463,5.64881,11.39
922,virtual,1,200.0,50,1.69501,0.065,5.4675,4.0
922,virtual,2,373.0,50,1.67851,0.05898,5.65013,7.46
922,virtual,3,579.0,50,1.70019,0.06736,5.73748,11.58
924,fail,1,400.0,100,1.7382,0.09,5.29333,4.0
924,fail,2,720.0,100,1.72483,0.07639,5.55671,7.2
924,fail,3,1150.0,100,1.74267,0.08261,5.63783,11.5
924,virtual,1,200.0,50,1.66787,0.06,5.2625,4.0
924,virtual,2,357.0,50,1.82771,0.10924,5.63119,7.14
924,virtual,3,527.0,50,1.70202,0.06831,5.81594,10.54
926,fail,1,400.0,100,1.71695,0.0825,5.28167,4.0
926,fail,2,720.0,100,1.77187,0.09306,5.56667,7.2
926,fail,3,1150.0,100,1.70756,0.07217,5.64493,11.5
926,virtual,1,200.0,50,1.8843,0.135,5.2,4.0
926,virtual,2,354.0,50,1.69465,0.0678,5.4967,7.08
926,virtual,3,533.0,50,1.7339,0.08255,5.63727,10.66
928,fail,1,400.0,100,1.69689,0.075,5.2775,4.0
928,fail,2,717.0,100,1.72194,0.07252,5.56904,7.17
928,fail,3,1136.0,100,1.76328,0.09155,5.64847,11.36
928,virtual,1,200.0,50,1.64693,0.05,5.24083,4.0
928,virtual,2,365.0,50,1.73197,0.07945,5.64566,7.3
928,virtual,3,508.0,50,1.77628,0.09646,5.78182,10.16
930,fail,1,400.0,100,1.67484,0.0675,5.28792,4.0
930,fail,2,717.0,100,1.71813,0.07252,5.55881,7.17
930,fail,3,1139.0,100,1.76936,0.09043,5.64267,11.39
930,virtual,1,200.0,50,1.63677,0.05,5.30917,4.0
930,virtual,2,371.0,50,1.73922,0.08625,5.44609,7.42
930,virtual,3,546.0,50,1.73037,0.07875,5.66484,10.92
932,fail,1,400.0,100,1.68627,0.07,5.25583,4.0
932,fail,2,721.0,100,1.75236,0.08599,5.52242,7.21
932,fail,3,1117.0,100,1.76305,0.09042,5.64578,11.17
932,virtual,1,200.0,50,1.76046,0.08,5.49417,4.0
932,virtual,2,384.0,50,1.80368,0.10156,5.6046,7.68
